loan_id,balance,mortgage_rate,seasoning_months,fico,ltv,state
3872,177747.75,0.067125,76,748,0.7172,AZ
3873,226259.48,0.033731,135,708,0.8882,TX
3874,163511.83,0.057998,236,763,0.7519,GA
3875,158669.79,0.051288,40,743,0.796,VA
3876,337995.21,0.042167,87,712,0.848,CA
3877,170172.84,0.055117,186,800,0.8279,Other
3878,325721.92,0.039004,75,749,0.8175,Other
3879,157028.05,0.047835,155,768,0.7427,NC
3880,322343.28,0.044515,326,804,0.6695,NJ
3881,226407.75,0.047502,341,803,0.7409,PA
3882,531244.15,0.051785,189,766,0.81,PA
3883,326332.96,0.042344,146,726,0.7995,CA
3884,491935.21,0.068232,265,676,0.8401,FL
3885,200778.78,0.057433,138,749,0.7827,CA
3886,289313.02,0.070446,176,789,0.643,FL
3887,181409.24,0.050899,11,756,0.7731,NC
3888,234187.57,0.047012,274,620,0.9233,AZ
3889,250710.23,0.070084,105,779,0.743,FL
3890,203488.3,0.046719,260,782,0.7988,PA
3891,163247.66,0.050717,75,726,0.8503,PA
3892,149330.49,0.0597,117,784,0.7157,NJ
3893,98431.22,0.040123,111,768,0.7772,GA
3894,175368.38,0.059613,75,709,0.8097,CA
3895,374135.1,0.058333,141,797,0.6279,CA
3896,137403.3,0.065193,249,683,0.8213,FL
3897,152412.31,0.0614,31,737,0.7311,Other
3898,631532.29,0.0655,125,733,0.7929,Other
3899,211837.93,0.051396,192,703,0.847,PA
3900,325940.69,0.043873,151,754,0.7567,IL
3901,376639.1,0.0736,122,799,0.6826,PA
3902,380079.89,0.037233,196,796,0.7419,NY
3903,142195.56,0.038235,84,773,0.8729,TX
3904,254237.24,0.058151,43,664,0.7389,CA
3905,136188.84,0.06875,288,680,0.845,CA
3906,848175.66,0.054396,196,747,0.7466,Other
3907,137627.51,0.062493,31,738,0.7605,NC
3908,176040.95,0.032542,62,718,0.7943,GA
3909,176615.37,0.047505,141,826,0.6864,WA
3910,143846.61,0.033761,154,745,0.8056,PA
3911,518485.46,0.060304,37,764,0.7466,GA
3912,839113.75,0.037028,257,784,0.6328,VA
3913,227729.29,0.039722,52,742,0.8422,CA
3914,155719.19,0.05764,38,850,0.7387,TX
3915,103092.67,0.063118,108,698,0.787,IL
3916,252748.72,0.05091,120,713,0.8065,CA
3917,244662.64,0.058202,229,698,0.8782,GA
3918,210431.77,0.057878,201,810,0.7694,WA
3919,311644.65,0.050346,224,776,0.8159,WA
3920,336996.53,0.041553,132,716,0.8201,FL
3921,326239.63,0.058149,151,701,0.8531,TX
3922,244689.13,0.058631,151,802,0.7953,Other
3923,171831.59,0.06144,124,756,0.7486,AZ
3924,380645.93,0.055621,76,803,0.746,FL
3925,283688.25,0.040815,17,737,0.6753,AZ
3926,420736.02,0.059403,260,763,0.6806,AZ
3927,402533.66,0.052486,64,754,0.7926,FL
3928,148777.48,0.047673,149,712,0.8375,FL
3929,147945.61,0.049554,148,734,0.766,Other
3930,200788.36,0.045597,150,687,0.7968,NC
3931,175374.78,0.061388,106,762,0.7427,PA
3932,396274.84,0.038319,191,774,0.7594,Other
3933,330409.92,0.042565,258,785,0.6243,WA
3934,462606.83,0.049212,210,770,0.7766,CA
3935,337195.81,0.068638,206,734,0.787,NJ
3936,309865.1,0.063043,44,810,0.7301,AZ
3937,484018.5,0.036092,271,780,0.7383,CA
3938,348494.35,0.066013,170,802,0.6557,CA
3939,290873.99,0.065994,232,805,0.6673,WA
3940,549192.26,0.04076,125,734,0.8615,VA
3941,297102.18,0.027285,333,757,0.7328,CA
3942,245990.14,0.051778,180,775,0.7893,TX
3943,193489.69,0.063724,79,688,0.7721,WA
3944,387070.24,0.068413,51,689,0.8246,TX
3945,492215.91,0.043792,30,682,0.8095,CA
3946,275746.07,0.07002,194,735,0.7701,AZ
3947,508165.28,0.030221,126,725,0.7763,VA
3948,116249.41,0.048819,227,675,0.91,NY
3949,275142.93,0.048328,235,747,0.8702,PA
3950,277051.11,0.064023,117,736,0.7954,NY
3951,203384.29,0.065483,49,793,0.7123,TX
3952,824669.08,0.062042,268,831,0.6326,Other
3953,273816.46,0.038994,117,761,0.6914,IL
3954,234807.46,0.061126,219,709,0.88,PA
3955,285410.27,0.05759,91,769,0.6808,NY
3956,114546.23,0.035788,47,740,0.758,NJ
3957,200397.75,0.03183,165,729,0.7975,TX
3958,439089.26,0.06288,139,701,0.6846,NY
3959,212558.94,0.050699,170,719,0.7361,PA
3960,194270.38,0.039648,80,732,0.7202,VA
3961,508533.58,0.050418,115,776,0.7147,VA
3962,515614.4,0.05614,285,763,0.7725,CA
3963,355985.65,0.051671,277,822,0.7585,IL
3964,229853.45,0.03698,138,770,0.7202,FL
3965,253276.74,0.071356,38,759,0.74,PA
3966,196443.97,0.062542,120,726,0.7865,AZ
3967,180295.44,0.049146,183,693,0.7815,VA
3968,176312.38,0.049549,230,714,0.824,FL
3969,213603.23,0.056095,135,709,0.83,NC
3970,177083.31,0.041204,183,625,0.7461,CA
3971,139571.56,0.055727,115,695,0.852,CA
3972,311368.13,0.039193,90,812,0.7224,TX
3973,313504.19,0.051795,242,757,0.7778,NY
3974,606437.37,0.040814,349,723,0.8541,NJ
3975,208824.14,0.041319,285,758,0.6747,NY
3976,322302.32,0.068957,136,652,0.7954,PA
3977,324720.68,0.053092,197,753,0.7649,CA
3978,251644.61,0.054574,44,797,0.6133,NJ
3979,394332.65,0.032386,123,735,0.7739,TX
3980,399853.35,0.04653,95,660,0.8934,FL
3981,326875.61,0.057112,200,721,0.8167,NJ
3982,251440.62,0.054441,100,798,0.7324,CA
3983,240172.2,0.03096,129,752,0.7577,FL
3984,152437.62,0.054571,163,676,0.8155,NC
3985,196287.76,0.056166,41,847,0.6606,TX
3986,213223.59,0.065338,132,684,0.8412,NC
3987,170112.07,0.045948,66,729,0.7122,TX
3988,343851.72,0.030079,131,693,0.8949,NC
3989,483343.35,0.042532,223,693,0.7849,TX
3990,187469.59,0.041529,104,720,0.8257,Other
3991,320471.51,0.059867,170,769,0.7582,CA
3992,177131.91,0.025333,112,798,0.6708,Other
3993,245925.77,0.048016,37,723,0.8597,TX
3994,206767.8,0.066758,153,695,0.8741,NC
3995,369850.09,0.052572,93,762,0.6819,FL
3996,207844.47,0.061463,66,763,0.7559,CA
3997,444740.92,0.036082,51,751,0.7806,CA
3998,252565.44,0.03648,159,752,0.6658,CA
3999,210592.09,0.066872,279,735,0.6784,NY
4000,160494.13,0.053512,293,744,0.7348,IL
4001,316140.5,0.053533,99,732,0.7215,NJ
4002,422037.01,0.041318,69,788,0.6852,PA
4003,319015.37,0.053508,197,840,0.6255,CA
4004,772567.18,0.041041,173,748,0.7668,GA
4005,536812.61,0.064369,166,740,0.7354,VA
4006,245637.59,0.079778,269,752,0.825,TX
4007,244479.72,0.057339,238,710,0.8157,VA
4008,348489.55,0.046151,146,774,0.7895,TX
4009,193472.64,0.027163,136,760,0.6778,NY
4010,476789.2,0.035655,105,721,0.7655,VA
4011,331943.56,0.068049,76,781,0.7504,GA
4012,316603.83,0.042208,293,741,0.8018,NJ
4013,384280.93,0.048792,169,696,0.7867,FL
4014,612481.15,0.059053,141,756,0.7407,IL
4015,304653.37,0.067323,149,751,0.7506,NJ
4016,268104.43,0.050504,188,783,0.7269,Other
4017,556222.59,0.048453,131,777,0.8553,WA
4018,436000.07,0.053216,79,735,0.8001,CA
4019,244155.13,0.046224,40,719,0.8007,NY
4020,282754.38,0.046762,104,740,0.717,IL
4021,308020.44,0.056619,86,756,0.704,GA
4022,331975.29,0.054353,184,762,0.7498,CA
4023,153204.68,0.073816,163,754,0.8241,WA
4024,140910.74,0.056888,291,736,0.7736,PA
4025,189221.67,0.064011,221,785,0.7322,CA
4026,182748.78,0.041787,91,710,0.7695,CA
4027,211140.53,0.057752,205,850,0.5951,GA
4028,375352.1,0.04527,243,774,0.7716,NC
4029,261445.7,0.056455,169,689,0.8126,FL
4030,308160.98,0.059385,162,748,0.7952,CA
4031,162602.44,0.052999,131,775,0.7566,TX
4032,229179.54,0.076573,74,724,0.746,NY
4033,367421.86,0.06678,47,673,0.8508,PA
4034,368696.32,0.064272,88,693,0.7572,TX
4035,203605.95,0.060143,66,764,0.7695,VA
4036,303382.02,0.070134,64,661,0.8471,TX
4037,758790.91,0.03813,76,675,0.9148,VA
4038,279870.12,0.066203,84,764,0.7153,Other
4039,206502.1,0.042588,15,730,0.7225,CA
4040,260877.68,0.046857,96,709,0.7869,AZ
4041,294042.53,0.058114,106,718,0.83,GA
4042,263543.63,0.064832,102,674,0.6988,AZ
4043,278142.93,0.040964,236,762,0.8042,FL
4044,147332.75,0.047375,96,704,0.8016,WA
4045,182922.21,0.053475,218,716,0.7442,NJ
4046,263761.13,0.050636,57,756,0.7474,TX
4047,261876.79,0.06104,201,728,0.7536,Other
4048,218647.22,0.086859,229,708,0.7472,Other
4049,260496.29,0.056693,33,650,0.7631,CA
4050,289947.94,0.045148,186,757,0.8014,NY
4051,420935.99,0.039535,129,744,0.7485,Other
4052,269778.01,0.049247,226,717,0.7809,IL
4053,337593.05,0.043098,191,693,0.864,NJ
4054,221079.99,0.057175,234,741,0.7819,TX
4055,364923.52,0.05702,240,762,0.6825,NY
4056,334060.91,0.047868,126,744,0.8101,NJ
4057,416489.97,0.07235,134,814,0.7884,NC
4058,388892.1,0.045146,39,772,0.7767,NY
4059,367666.31,0.051306,138,735,0.7412,PA
4060,269874.46,0.058892,255,773,0.677,CA
4061,314966.84,0.061421,255,742,0.7332,NC
4062,455239.54,0.065276,152,742,0.7834,CA
4063,210358.07,0.056785,296,798,0.7998,PA
4064,212610.37,0.063009,175,700,0.7776,WA
4065,306092.96,0.045849,86,741,0.7467,NC
4066,340059.49,0.061681,74,794,0.7831,CA
4067,194687.71,0.061547,256,754,0.7459,WA
4068,272762.53,0.067629,34,723,0.8808,CA
4069,270411.61,0.035816,238,663,0.841,CA
4070,104101.74,0.043428,177,638,0.9291,WA
4071,255552.39,0.060731,94,833,0.7165,TX
4072,262815.35,0.025986,341,754,0.8029,NY
4073,262463.73,0.05742,161,714,0.7943,Other
4074,533471.76,0.063098,118,756,0.7602,TX
4075,163225.96,0.046736,137,697,0.8392,VA
4076,194642.5,0.048198,193,725,0.8332,IL
4077,87073.85,0.041759,266,698,0.8436,NY
4078,227200.35,0.047285,65,676,0.7485,NY
4079,236088.12,0.047574,144,645,0.8773,NY
4080,224248.54,0.045672,170,668,0.8112,WA
4081,464378.3,0.045123,69,786,0.7118,VA
4082,415516.62,0.04979,180,696,0.842,FL
4083,292153.76,0.049669,108,764,0.8436,GA
4084,238762.38,0.071241,82,783,0.7302,IL
4085,447658.23,0.048558,261,741,0.8778,NC
4086,279598.23,0.055942,229,727,0.7367,CA
4087,195199.71,0.046731,141,746,0.8363,FL
4088,130312.16,0.046604,86,721,0.8184,FL
4089,231285.57,0.035456,141,794,0.7424,PA
4090,396166.41,0.036786,25,824,0.7745,TX
4091,785788.07,0.04043,261,805,0.6904,IL
4092,290025.65,0.054337,73,643,0.9301,Other
4093,199903.5,0.063262,125,720,0.7874,CA
4094,165506.48,0.034633,154,740,0.7479,NJ
4095,361631.03,0.047009,307,761,0.695,CA
4096,127506.52,0.038831,186,662,0.9286,IL
4097,361369.15,0.049857,196,662,0.9064,TX
4098,407570.92,0.063258,268,799,0.7037,AZ
4099,343288.25,0.048031,126,715,0.8295,FL
4100,255544.6,0.052025,179,673,0.8459,Other
4101,363750.44,0.067052,118,690,0.8068,CA
4102,304651.04,0.057079,134,758,0.8122,WA
4103,198758.2,0.044899,168,703,0.7816,TX
4104,648673.99,0.054089,117,751,0.6606,TX
4105,240805.37,0.044225,159,696,0.8321,AZ
4106,399947.49,0.056705,151,662,0.8527,FL
4107,94999.18,0.057653,164,804,0.6934,IL
4108,501025.31,0.038828,97,758,0.7194,NC
4109,546311.0,0.054251,81,725,0.7154,NY
4110,285907.96,0.051324,85,717,0.7823,CA
4111,362741.95,0.057947,42,806,0.6776,Other
4112,362700.18,0.060813,140,767,0.8042,PA
4113,211239.41,0.057274,118,792,0.7596,AZ
4114,360845.45,0.049468,78,714,0.7789,NC
4115,196048.29,0.061833,85,742,0.8044,VA
4116,214498.79,0.043769,120,758,0.7586,IL
4117,468421.78,0.039295,175,715,0.7887,CA
4118,437396.75,0.025,78,736,0.7808,AZ
4119,205280.17,0.051799,142,714,0.8917,WA
4120,202782.78,0.044285,171,758,0.7962,NC
4121,210972.17,0.056478,130,681,0.8175,AZ
4122,392263.0,0.032788,207,766,0.8016,TX
4123,179873.09,0.046028,270,754,0.8104,TX
4124,331214.24,0.057203,45,731,0.801,CA
4125,394778.87,0.042202,280,760,0.7458,PA
4126,271112.61,0.056593,95,724,0.7745,NY
4127,444421.48,0.04693,159,710,0.7529,CA
4128,245993.51,0.052172,49,764,0.7677,IL
4129,256213.15,0.058452,93,766,0.7264,FL
4130,181723.07,0.062028,208,717,0.7786,NJ
4131,445846.41,0.053425,204,713,0.8352,TX
4132,199798.73,0.04436,149,732,0.8715,CA
4133,330181.35,0.04792,65,715,0.8209,NY
4134,273185.89,0.05887,166,809,0.7134,TX
4135,175649.82,0.042287,313,754,0.7666,NY
4136,214465.38,0.050719,127,741,0.836,FL
4137,525598.3,0.048641,148,698,0.8367,Other
4138,308891.66,0.051466,235,773,0.7604,TX
4139,179132.74,0.042407,66,712,0.8181,TX
4140,323643.45,0.033981,269,711,0.7343,VA
4141,264143.74,0.057707,124,775,0.7684,FL
4142,1250000.0,0.062141,26,757,0.7211,NJ
4143,320714.22,0.034578,154,627,0.9002,NC
4144,237689.11,0.056189,205,733,0.7495,CA
4145,534460.21,0.063332,186,746,0.8042,Other
4146,123196.23,0.058459,298,725,0.7857,NY
4147,294326.23,0.048333,248,747,0.7165,NC
4148,692104.91,0.043065,204,659,0.8375,Other
4149,267723.58,0.05331,172,620,0.97,AZ
4150,129316.03,0.054978,84,696,0.7055,TX
4151,236058.97,0.053458,220,753,0.7768,IL
4152,542820.04,0.050699,213,620,0.8361,NY
4153,334111.92,0.041673,88,702,0.8826,IL
4154,193399.79,0.056727,26,653,0.8981,VA
4155,207241.64,0.057209,199,729,0.7991,FL
4156,219286.61,0.054508,151,828,0.7476,NJ
4157,331883.42,0.05361,242,730,0.8011,PA
4158,515137.05,0.069292,279,735,0.7848,TX
4159,452974.16,0.046256,115,778,0.7163,PA
4160,346350.13,0.065314,96,741,0.7611,CA
4161,154934.83,0.04516,106,730,0.7657,PA
4162,155193.87,0.06359,199,782,0.7432,CA
4163,358600.2,0.064834,132,761,0.6667,VA
4164,153973.84,0.049569,74,753,0.8199,TX
4165,254866.42,0.06911,81,734,0.8827,PA
4166,323471.96,0.05719,65,724,0.7726,IL
4167,169072.47,0.043727,280,781,0.8023,NY
4168,177918.69,0.048758,300,725,0.7866,PA
4169,270396.73,0.063828,103,795,0.701,WA
4170,353855.04,0.061731,210,693,0.8027,CA
4171,454832.02,0.04192,65,805,0.7265,GA
4172,370709.51,0.051107,169,761,0.7253,NY
4173,291602.1,0.054535,200,696,0.8494,GA
4174,201634.59,0.047424,231,763,0.7336,AZ
4175,174223.08,0.076078,162,711,0.7521,GA
4176,224157.75,0.054837,92,742,0.7772,CA
4177,339242.68,0.051882,253,718,0.7649,NY
4178,328233.55,0.064409,60,734,0.769,IL
4179,109649.49,0.048848,193,782,0.74,CA
4180,198083.78,0.062574,321,763,0.6926,PA
4181,485060.25,0.035823,96,689,0.8983,NC
4182,292332.39,0.047963,189,692,0.8633,NC
4183,149096.05,0.062991,163,752,0.7378,CA
4184,814328.83,0.068202,200,755,0.7657,GA
4185,278445.11,0.044767,186,710,0.8385,FL
4186,335356.79,0.043602,207,812,0.7264,TX
4187,337657.09,0.058174,150,777,0.8411,NJ
4188,239086.82,0.04627,174,712,0.793,IL
4189,203331.28,0.049814,229,707,0.8688,NY
4190,732892.08,0.061264,323,730,0.7222,WA
4191,443052.1,0.047059,198,725,0.7343,CA
4192,408346.66,0.032846,107,797,0.8136,NY
4193,365612.8,0.039489,139,784,0.7193,TX
4194,179603.55,0.0526,176,742,0.7198,CA
4195,501264.2,0.033866,139,771,0.7501,FL
4196,193027.96,0.049528,50,777,0.8103,NC
4197,320449.21,0.038579,121,743,0.7392,NJ
4198,134898.04,0.068899,130,758,0.7619,NY
4199,112601.86,0.074151,72,767,0.6633,NJ
4200,325536.88,0.041918,97,762,0.737,FL
4201,196006.94,0.055068,15,705,0.861,CA
4202,115251.8,0.042896,121,710,0.7674,PA
4203,359789.45,0.049407,147,727,0.728,VA
4204,732366.5,0.070535,104,708,0.7696,VA
4205,527182.53,0.047833,127,674,0.8082,TX
4206,251250.81,0.04964,316,770,0.7916,NY
4207,283220.32,0.043075,186,756,0.7848,IL
4208,420612.73,0.063962,156,680,0.862,VA
4209,467407.9,0.025,168,729,0.7912,TX
4210,241689.45,0.048072,132,732,0.7561,CA
4211,286467.39,0.052041,128,748,0.7341,Other
4212,322957.71,0.045889,107,691,0.8452,CA
4213,361943.84,0.061135,84,679,0.9137,Other
4214,265698.0,0.06452,225,763,0.7125,PA
4215,267255.83,0.03838,73,671,0.7904,NJ
4216,524879.79,0.073435,195,730,0.7321,TX
4217,486155.75,0.038267,21,725,0.8349,WA
4218,349701.34,0.065386,107,734,0.7832,CA
4219,611456.49,0.053998,171,751,0.798,NY
4220,237067.31,0.047463,198,812,0.6906,CA
4221,585568.27,0.048406,57,668,0.8749,CA
4222,360098.16,0.052165,122,779,0.731,NC
4223,1229307.74,0.054584,214,627,0.8032,TX
4224,164947.6,0.043298,55,803,0.7701,PA
4225,206859.4,0.050161,72,648,0.86,NC
4226,340598.29,0.044793,90,850,0.6667,NJ
4227,337309.21,0.04035,181,722,0.8101,GA
4228,678447.61,0.044327,163,798,0.6562,TX
4229,208820.73,0.041,169,789,0.758,VA
4230,423883.25,0.048298,59,720,0.768,TX
4231,475969.17,0.056825,37,724,0.7864,PA
4232,387352.93,0.053707,278,702,0.8707,WA
4233,183056.78,0.072243,92,775,0.781,VA
4234,531517.53,0.030395,35,721,0.7881,CA
4235,490507.68,0.057193,102,703,0.8078,FL
4236,369465.64,0.052564,202,764,0.6306,WA
4237,309265.82,0.060657,244,700,0.7745,WA
4238,312309.08,0.059665,236,725,0.8017,PA
4239,272275.28,0.05085,74,745,0.7373,CA
4240,376379.53,0.054227,204,711,0.7395,NY
4241,286075.4,0.045059,40,718,0.8236,Other
4242,192560.13,0.058637,37,809,0.784,CA
4243,175981.43,0.033711,173,731,0.7519,VA
4244,201105.25,0.060268,156,724,0.838,NY
4245,311750.82,0.052268,254,732,0.8234,NC
4246,278694.05,0.047629,59,760,0.7134,CA
4247,310799.94,0.050175,267,693,0.7854,CA
4248,353403.56,0.050908,218,759,0.8533,FL
4249,212714.38,0.065473,229,752,0.7135,AZ
4250,545548.55,0.084835,60,660,0.8207,GA
4251,250078.5,0.064699,205,821,0.8063,PA
4252,232107.95,0.046847,254,806,0.6929,Other
4253,350485.22,0.058798,103,704,0.8796,FL
4254,123447.4,0.059233,295,689,0.7742,WA
4255,197651.27,0.043248,69,750,0.778,CA
4256,438661.25,0.039892,62,676,0.8912,CA
4257,129076.45,0.051867,71,801,0.7024,NJ
4258,466451.06,0.060577,36,719,0.8037,Other
4259,556827.88,0.036382,256,813,0.7523,GA
4260,238886.8,0.045291,43,703,0.7678,CA
4261,321681.03,0.058227,95,735,0.8965,Other
4262,466768.73,0.052917,62,797,0.7812,NC
4263,228649.35,0.066663,244,725,0.7755,NC
4264,416857.2,0.038386,189,752,0.7576,IL
4265,208560.21,0.076022,90,789,0.832,NY
4266,227539.46,0.03712,97,715,0.7845,CA
4267,196869.94,0.032208,239,683,0.8071,PA
4268,329124.45,0.051911,137,674,0.896,CA
4269,475007.6,0.041155,102,766,0.6869,IL
4270,259665.41,0.052112,280,757,0.761,IL
4271,159203.4,0.051763,29,788,0.7415,PA
4272,173300.43,0.050542,51,728,0.7555,WA
4273,336909.54,0.044076,69,676,0.7586,NY
4274,646838.8,0.056827,79,634,0.8777,NY
4275,336776.99,0.049327,86,850,0.7166,CA
4276,237019.23,0.063537,129,764,0.7247,TX
4277,398229.12,0.050696,227,746,0.7157,CA
4278,253273.6,0.042854,164,753,0.8312,CA
4279,237939.48,0.035623,42,676,0.8633,NY
4280,183265.9,0.050779,146,704,0.7939,NY
4281,531682.6,0.039808,64,818,0.7567,Other
4282,89981.24,0.039,77,770,0.7654,CA
4283,403946.06,0.057775,249,706,0.8997,CA
4284,228962.79,0.034723,182,685,0.8621,NC
4285,234531.85,0.066622,280,717,0.731,CA
4286,604128.27,0.054097,122,726,0.7595,GA
4287,204564.99,0.052062,29,832,0.6677,NC
4288,207724.69,0.042152,55,732,0.8026,PA
4289,266018.89,0.060144,263,686,0.8128,TX
4290,339840.38,0.052471,214,737,0.7263,CA
4291,231229.24,0.045639,193,752,0.7988,Other
4292,138935.28,0.054498,251,682,0.8816,WA
4293,191077.77,0.035672,183,758,0.7589,NC
4294,502122.92,0.036147,137,794,0.7425,TX
4295,291749.13,0.041298,141,746,0.7263,NY
4296,345583.4,0.055995,43,704,0.7859,GA
4297,250787.3,0.052467,236,716,0.7773,CA
4298,209656.56,0.06299,86,665,0.8746,Other
4299,600132.81,0.0433,10,734,0.7981,Other
4300,259189.22,0.058247,126,754,0.7511,CA
4301,231071.75,0.051361,159,700,0.7971,TX
4302,461974.08,0.04307,159,827,0.6043,FL
4303,203808.85,0.056353,304,776,0.8283,NY
4304,215857.27,0.05184,201,659,0.7477,NY
4305,283398.98,0.046209,229,660,0.8722,GA
4306,282129.52,0.05292,278,696,0.821,NJ
4307,317053.28,0.051205,108,811,0.7036,TX
4308,723062.61,0.050963,241,780,0.744,TX
4309,328178.09,0.048374,87,813,0.682,NY
4310,96749.04,0.039451,80,740,0.8126,NJ
4311,326712.06,0.053248,178,731,0.7223,Other
4312,286945.05,0.044473,144,684,0.8462,CA
4313,287665.18,0.042297,273,756,0.7319,VA
4314,315109.76,0.050093,102,731,0.7667,FL
4315,278478.12,0.05984,97,729,0.7698,NC
4316,275494.94,0.054356,120,813,0.7068,TX
4317,371710.24,0.047189,28,734,0.8104,FL
4318,221032.19,0.046787,34,800,0.7249,NY
4319,184156.49,0.058858,145,669,0.8898,NC
4320,1099869.02,0.028533,288,850,0.7345,CA
4321,204406.13,0.060474,55,723,0.8105,FL
4322,295098.45,0.03376,161,772,0.7857,NJ
4323,143911.37,0.038346,272,779,0.8466,GA
4324,297274.37,0.047357,80,718,0.7289,CA
4325,185358.77,0.074201,89,777,0.8009,CA
4326,231165.04,0.069274,229,779,0.8226,NC
4327,451476.72,0.059565,161,708,0.8301,FL
4328,348852.44,0.056065,75,708,0.9036,CA
4329,364318.69,0.033877,141,742,0.8669,TX
4330,127129.03,0.054068,188,735,0.7676,PA
4331,644740.27,0.047008,263,803,0.711,Other
4332,164992.19,0.044333,120,772,0.7781,NC
4333,561211.08,0.054048,69,737,0.7515,VA
4334,446723.33,0.047789,177,767,0.8916,PA
4335,365784.53,0.061193,280,648,0.9012,FL
4336,192001.19,0.03314,211,712,0.8072,Other
4337,302010.01,0.05325,188,753,0.6979,CA
4338,228224.57,0.043709,31,790,0.7482,VA
4339,285805.79,0.048404,99,749,0.7127,TX
4340,252094.04,0.055546,81,806,0.7593,PA
4341,112715.84,0.041327,155,779,0.6202,Other
4342,467335.58,0.054142,253,718,0.8687,WA
4343,271984.89,0.050377,198,734,0.7641,WA
4344,226803.62,0.045894,225,758,0.6794,WA
4345,219224.75,0.047794,238,720,0.797,NY
4346,331474.71,0.050954,279,809,0.7195,NY
4347,188680.36,0.044822,67,690,0.8212,NJ
4348,102249.48,0.052571,104,754,0.8365,TX
4349,338814.63,0.049718,161,773,0.7697,NJ
4350,356324.23,0.046387,116,726,0.8322,CA
4351,257858.35,0.068398,174,716,0.7889,AZ
4352,168289.96,0.056652,160,737,0.804,NC
4353,293613.92,0.048673,144,777,0.6817,CA
4354,145941.4,0.053959,84,718,0.8125,GA
4355,177681.2,0.042232,43,692,0.7848,NC
4356,201226.4,0.048132,89,792,0.7998,WA
4357,412409.71,0.049299,79,758,0.7678,FL
4358,239623.7,0.040032,102,785,0.7731,PA
4359,230604.66,0.056374,121,774,0.7629,TX
4360,679839.24,0.047444,133,838,0.7832,WA
4361,330581.37,0.048945,66,790,0.6575,AZ
4362,328583.91,0.046813,122,707,0.8036,CA
4363,238860.43,0.082091,167,761,0.7133,TX
4364,215697.61,0.045874,120,715,0.6997,CA
4365,105463.17,0.031813,145,720,0.7465,NY
4366,436233.64,0.036501,221,676,0.8955,CA
4367,345151.72,0.060093,241,727,0.79,VA
4368,260244.1,0.065865,165,765,0.7468,NY
4369,265202.24,0.045682,193,737,0.8213,IL
4370,392882.13,0.065289,86,691,0.8293,NC
4371,140137.65,0.059916,202,671,0.872,NC
4372,216328.51,0.050605,90,835,0.7117,FL
4373,169170.73,0.049896,176,755,0.7938,VA
4374,626046.03,0.054309,327,703,0.7904,PA
4375,418338.0,0.061275,225,761,0.8137,TX
4376,104693.08,0.056473,265,839,0.6314,CA
4377,142743.88,0.045732,308,768,0.7508,NC
4378,265785.39,0.050758,157,620,0.9415,CA
4379,228068.64,0.072313,212,850,0.6745,CA
4380,155442.01,0.055012,79,657,0.8322,NY
4381,676808.07,0.061193,202,731,0.9024,Other
4382,324695.46,0.057899,126,689,0.8963,NC
4383,349293.33,0.055234,42,707,0.8164,VA
4384,206611.04,0.053587,231,753,0.7199,TX
4385,390437.57,0.061474,277,647,0.7609,WA
4386,237709.65,0.059686,125,736,0.819,NY
4387,248325.48,0.055139,111,792,0.7971,Other
4388,371368.79,0.045562,208,702,0.8336,IL
4389,135530.38,0.056356,274,677,0.7505,PA
4390,578771.21,0.05183,39,734,0.7933,AZ
4391,306224.92,0.049417,101,725,0.769,Other
4392,502034.89,0.079288,216,713,0.8121,CA
4393,173869.64,0.037109,79,687,0.9243,TX
4394,186199.82,0.062085,139,763,0.799,PA
4395,167233.26,0.043873,51,767,0.7848,CA
4396,315727.24,0.053812,203,692,0.8204,FL
4397,290596.94,0.078186,127,698,0.8381,TX
4398,228894.09,0.042876,150,746,0.7385,NJ
4399,178736.67,0.045261,120,697,0.846,PA
4400,159537.08,0.052325,101,748,0.7632,TX
4401,276007.2,0.044028,222,806,0.6802,IL
4402,228773.1,0.061341,203,737,0.8234,NY
4403,207207.68,0.047155,55,685,0.7173,Other
4404,565909.96,0.05904,237,758,0.7368,CA
4405,271835.79,0.039208,27,732,0.8178,WA
4406,499578.15,0.034432,208,733,0.8475,Other
4407,221912.07,0.05021,112,761,0.7849,IL
4408,314943.75,0.036815,55,771,0.7188,GA
4409,275140.13,0.067683,107,742,0.7757,CA
4410,131409.01,0.037202,114,737,0.7972,FL
4411,536462.66,0.042123,139,833,0.7754,TX
4412,265449.76,0.056636,190,794,0.778,IL
4413,394702.74,0.046636,91,778,0.7926,Other
4414,201105.93,0.037316,123,746,0.7779,CA
4415,261926.71,0.0729,165,695,0.7665,NJ
4416,190978.56,0.042484,51,791,0.6644,NC
4417,491982.94,0.050537,256,746,0.7596,NY
4418,324530.31,0.050408,192,714,0.8381,IL
4419,332759.1,0.059603,191,729,0.7647,NY
4420,519791.41,0.057124,30,697,0.8468,PA
4421,474659.78,0.044232,26,788,0.6976,CA
4422,398078.36,0.049242,288,771,0.7204,IL
4423,148779.81,0.050231,75,748,0.8433,NJ
4424,206270.65,0.05999,170,738,0.8201,TX
4425,179557.42,0.040817,116,709,0.7922,IL
4426,391362.75,0.072681,244,644,0.8238,NY
4427,304611.77,0.044908,259,676,0.8843,PA
4428,150884.42,0.052413,172,707,0.8532,IL
4429,259124.81,0.0409,261,700,0.8475,NY
4430,144011.65,0.039518,244,753,0.7596,VA
